SOURCE_URL,PAGE,KEYWORD,PRODUCT_LINK,PRODUCT_NAME,PRICE,PRODUCT_RATING,NUMBER_OF_RATINGS
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Samba-Classic-Soccer-Black/dp/B00099E7AQ/ref=sr_1_18?keywords=adidas&qid=1652682776&sr=8-18,adidas Performance Samba M I Leather Indoor Soccer Shoe (Infant/Toddler),$41.10,4.8,"3,540"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Clima-White-Large-Medium/dp/B07BHL44V2/ref=sr_1_19?keywords=adidas&qid=1652682776&sr=8-19,adidas Clima Tech Tee Men's,$19.99,4.4,"1,342"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Adilette-Comfort-Slide-Sandal/dp/B01H0N1HBA/ref=sr_1_20?keywords=adidas&qid=1652682776&sr=8-20,"adidas Men's Adilette Comfort Slides Sandals, Core Black, 9",$31.00,4.7,"1,916"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Alphabounce-Black-Scarlet-Grey/dp/B096FFK8DW/ref=sr_1_21?keywords=adidas&qid=1652682776&sr=8-21,adidas Alphabounce 1,$128.99,4.5,72
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Womens-Chaos-Sneaker-White/dp/B07HVSSV2R/ref=sr_1_22?keywords=adidas&qid=1652682776&sr=8-22,adidas Women's Race Running Shoe,$74.99,4.5,"1,393"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Classic-3-Stripe-Shorts-Large/dp/B096YJWVDD/ref=sr_1_23?keywords=adidas&qid=1652682776&sr=8-23,adidas Boys' Plus Size Classic 3-Stripes Shorts,$12.99,4.1,36
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Womens-Racer-Running-White/dp/B098RJJ4FV/ref=sr_1_24?keywords=adidas&qid=1652682776&sr=8-24,adidas Women's Racer TR21 Running Shoe,$47.55,4.5,412
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Climalite-Creator-Regular-Collegiate/dp/B07R89FCP6/ref=sr_1_25?keywords=adidas&qid=1652682776&sr=8-25,adidas Men's Climalite Creator Regular Fit T-Shirt EK00,$35.00,4.5,506
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfbXRmOjIwMDAzNzQxMzczNTc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMAGCOMSEN-Workout-Pockets-Joggers-Sweatpants%2Fdp%2FB0832JZW97%2Fref%3Dsr_1_26_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-26-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0,MAGCOMSEN Men's 3/4 Jogger Capri Pants with Zipper Pockets Knee Length Running Training Workout Shorts,$22.98,4.4,"1,031"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfbXRmOjIwMDA2MDExMjMxOTYxMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FOrthoComfoot-Sneakers-Fasciitis-Lightweight-ZGBXOF03B-W4-11%2Fdp%2FB08LBQHD6X%2Fref%3Dsr_1_27_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-27-spons%26psc%3D1,"OrthoComfoot Men's Loafers & Slip-ons,Plantar Fasciitis, Foot and Heel Pain Relief,Orthopedic Casual Slippers Diabetic Bunions Boat Shoes",$69.89,4.3,"1,235"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfbXRmOjIwMDA1NjA5NTYyMjg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMAGCOMSEN-Workout-Pockets-Athletic-Sweatpants%2Fdp%2FB07YTL3BVD%2Fref%3Dsr_1_28_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-28-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0,MAGCOMSEN Men's Joggers Wrinkle-Free Sweatpants Lightweight Drawstring Zipper Pockets Workout Running Pants,$24.98,4.4,982
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfbXRmOjIwMDAyNzA4MjA1NzA3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FRUNMAXX-Sandals-Lightweight-Walking-Support%2Fdp%2FB089RHMGQ2%2Fref%3Dsr_1_29_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-29-spons%26psc%3D1,Mens Hiking Sandals Sport Sandal Lightweight Trail Walking Shoes for Beach Water Arch Support,$39.99,4.0,566
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Standard-Essentials-3-Stripes-Tracksuit/dp/B08MKTCSLX/ref=sr_1_30?keywords=adidas&qid=1652682776&sr=8-30,adidas Men's Essentials Warm-Up Open Hem 3-Stripes Tracksuit Bottoms,$31.21,4.6,"2,064"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Ultraboost-Running-Black-White/dp/B091MHVMPV/ref=sr_1_31?keywords=adidas&qid=1652682776&sr=8-31,adidas Men's Ultraboost 22 Running Shoe,$133.92,4.5,128
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Unisex-Adult-Model-White-Black/dp/B08762RPJM/ref=sr_1_32?keywords=adidas&qid=1652682776&sr=8-32,adidas Unisex-Adult Pro Model 2g Low Basketball Shoe,$74.94,4.4,379
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Short-Sleeve-Cotton-Medium/dp/B09LRLXVBW/ref=sr_1_33?keywords=adidas&qid=1652682776&sr=8-33,adidas Boys' Short Sleeve Tiger Camo Bos Cotton Tee,$14.17,4.8,15
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Terrex-Swift-Black-Solar/dp/B08JMCL8SY/ref=sr_1_34?keywords=adidas&qid=1652682776&sr=8-34,adidas Men's Terrex Swift R3 Hiking Shoe,$101.14,4.3,180
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Unisex-Youth-Racer-Adapt-Black/dp/B08CZ5DWFR/ref=sr_1_35?keywords=adidas&qid=1652682776&sr=8-35,adidas Lite Racer Adapt 4.0 Shoe - Kids Running,$41.23,4.6,856
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-womens-Pacer-3-Stripes-Shorts/dp/B0878WZGXW/ref=sr_1_36?keywords=adidas&qid=1652682776&sr=8-36,adidas Women's Pacer 3-Stripes Woven Shorts,$24.98,4.5,"3,812"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-womens-Track-Pants-Medium/dp/B087D8VW7L/ref=sr_1_37?keywords=adidas&qid=1652682776&sr=8-37,adidas Women's Tiro 21 Track Pants,$36.00,4.7,"1,587"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Dropset-Trainer-Black-White/dp/B09MZ3F9F2/ref=sr_1_38?keywords=adidas&qid=1652682776&sr=8-38,adidas Dropset Trainer,,5.0,4
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Superlite-Socks-6-Pair-Onix-Grey/dp/B0886FZJS3/ref=sr_1_39?keywords=adidas&qid=1652682776&sr=8-39,adidas Mens Superlite Low Cut Socks (6-pair),,4.6,"1,250"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Essentials-3-Stripes-Tricot-Black/dp/B07KT4Y3R8/ref=sr_1_40?keywords=adidas&qid=1652682776&sr=8-40,adidas Men's Standard Essentials 3-Stripes Regular Tricot Pants,$34.98,4.5,"8,247"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Tiro19-Training-Pants-Medium/dp/B07CNLSG8X/ref=sr_1_41?keywords=adidas&qid=1652682776&sr=8-41,adidas Men's Tiro 19 Pants,$33.44,4.7,"34,468"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Womens-Ultraboost-Grey-7-5/dp/B087FDCF1S/ref=sr_1_42?keywords=adidas&qid=1652682776&sr=8-42,adidas Women's Ultraboost 21 Running Shoe,$122.65,4.5,"2,765"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-X9000L2-Running-Black-Metallic/dp/B0812KXD69/ref=sr_1_43?keywords=adidas&qid=1652682776&sr=8-43,adidas Men's X9000l2 Running Shoe,,4.6,651
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Swift-Womens-F35206-Size/dp/B07TTK2FDW/ref=sr_1_44?keywords=adidas&qid=1652682776&sr=8-44,adidas Originals Men's Swift Run Sneaker,$87.00,4.6,"3,165"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Mens-Sweatpants-Black-Medium/dp/B087D8BDCH/ref=sr_1_45?keywords=adidas&qid=1652682776&sr=8-45,adidas Men's Tiro 21 Sweatpants,,4.5,186
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-mens-Black-White-XX-Large/dp/B087BQ5RCM/ref=sr_1_46?keywords=adidas&qid=1652682776&sr=8-46,adidas Men's Designed 2 Move Feelready T-Shirt,,4.6,701
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Warm-up-Regular-3-stripes-XX-Large/dp/B08M81BY33/ref=sr_1_47?keywords=adidas&qid=1652682776&sr=8-47,adidas Men's Essentials Warm-Up 3-Stripes Track Top,$50.00,4.7,"2,586"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Prime-Backpack-Black-White/dp/B08JWM3ZPN/ref=sr_1_48?keywords=adidas&qid=1652682776&sr=8-48,"adidas Prime 6 Backpack, Black/White, One Size",$48.75,4.8,999
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Standard-Essentials-Tapered-3-Stripes/dp/B08ML4T3D8/ref=sr_1_49?keywords=adidas&qid=1652682776&sr=8-49,adidas Men's Essentials Fleece Tapered Cuff 3-Stripes Pants,$35.08,4.7,"1,852"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Womens-Originals-Casual-Sneakers/dp/B07TYPJYJY/ref=sr_1_50?keywords=adidas&qid=1652682776&sr=8-50,adidas Originals Women's Swift Running Shoe,$109.99,4.6,"4,910"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Daily-Skate-Black-White/dp/B07ZSCG4BL/ref=sr_1_51?keywords=adidas&qid=1652682776&sr=8-51,adidas Men's Daily 3.0 Skate Shoe,,4.7,"7,070"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Bottle-Double-Walled-Insulated-Stainless/dp/B093YYK76R/ref=sr_1_52?keywords=adidas&qid=1652682776&sr=8-52,"adidas 600 ML (20 oz) Metal Water Bottle, Hot/Cold Double-Walled Insulated 18/8 Stainless Steel",$20.46,4.7,756
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/adidas-Mens-Shorts-Black-Large/dp/B0878V8ZMY/ref=sr_1_53?keywords=adidas&qid=1652682776&sr=8-53,adidas Men's Big Logo Shorts,$26.52,4.7,22
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDA0ODEyOTA2ODE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMAGCOMSEN-Clothes-Cycling-Running-Lightweight%2Fdp%2FB079GWN9CF%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-54-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0,"MAGCOMSEN Men's Shorts Quick Dry Athletic Running Shorts with Zipper Pockets for Gym, Workout, Hiking",$19.98,4.5,805
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDAzNzI2ODYwNjA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMAGCOMSEN-Running-Pockets-Athletic-Tactical%2Fdp%2FB09NY6SG3F%2Fref%3Dsr_1_55_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-55-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0,MAGCOMSEN Men's 3/4 Joggers Capri Pants with Zipper Pockets Slim Fit Training Running Workout Capri Joggers,$22.98,4.4,671
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDA1NDkwOTAzMDI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fadidas-Quickset-Jersey-Collegiate-X-Small%2Fdp%2FB07FGLM7ZV%2Fref%3Dsr_1_56_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-56-spons%26psc%3D1%26smid%3DA3CTYBFB5VWNCH,adidas Women's Quickset Jersey,$29.82,4.1,23
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDA1NjA4Mjc4NTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMAGCOMSEN-Running-Pockets-Training-Polyester%2Fdp%2FB07T41QRWP%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-57-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0,MAGCOMSEN Men's Pants Lightweight Quick Dry Hiking Fishing Running Workout Active Pants 2 Zipper Pockets Open Bottom Jogger,$22.98,4.3,"1,071"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDEwNTUzNzc5MDMzMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2Fadidas-Standard-Runner-Solar-Small%2Fdp%2FB08LF38VHM%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-58-spons%26psc%3D1%26smid%3DA2CSQ58VB1ALR1,adidas Men's Runner Tee,$24.08,4.2,19
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDAzODA3MzM5NDg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FMAGNIVIT-Walking-Casual-Leisure-Sweatpants%2Fdp%2FB094JG2ZV6%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-59-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ,MAGNIVIT Men's Lightweight Sweatpants Loose Fit Open Bottom Mesh Athletic Pants with Zipper Pockets,$21.98,4.3,"5,172"
https://www.amazon.com/s?k=adidas&page=1,1,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NzYxOTY3MDA3NzQ1ODc2OjE2NTI2ODI3NzY6c3BfYnRmOjIwMDA0NzY2NTU0ODY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FTACVASEN-Active-Athletic-Running-Training%2Fdp%2FB0897Q4P5N%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dadidas%26qid%3D1652682776%26sr%3D8-60-spons%26psc%3D1,TACVASEN Men's Shorts 3/4 Jogger Capri Long Shorts Running Cotton Below Knee Pants with Pockets,$21.98,4.3,934
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjU1NDE0MDQ2NTA5MjIwOjE2NTI2ODI3Nzc6c3BfYXRmX25leHQ6MjAwMDI0MTk1MTE4MDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FBIYLACLESEN-Workout-Training-Lightweight-Sweatpants%2Fdp%2FB084P56VHG%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dadidas%26qid%3D1652682777%26sr%3D8-51-spons%26psc%3D1%26smid%3DA1U73XODQPBEPW,BIYLACLESEN Men's Jogger Sweatpants Zipper Pockets Breathable Running Gym Workout Athletic Mesh Pants Open Bottom,$21.98,4.3,"2,143"
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Boys-Jogger-Pant-Black/dp/B07B8RZ114/ref=sr_1_53?keywords=adidas&qid=1652682777&sr=8-53,adidas Boys' Active Sports Athletic Tricot Jogger Pant,,4.7,"14,433"
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Womens-Duramo-Running-Black/dp/B091ML4FGD/ref=sr_1_54?keywords=adidas&qid=1652682777&sr=8-54,adidas Women's Duramo Sl 2.0 Running Shoe,$64.95,4.5,52
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Trail-Running-Black-White/dp/B08JMDN225/ref=sr_1_55?keywords=adidas&qid=1652682777&sr=8-55,adidas Men's Eq19 Trail Running Shoe,$59.98,4.6,605
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Womens-Winter-Metallic-Vision/dp/B08JMGX3P7/ref=sr_1_56?keywords=adidas&qid=1652682777&sr=8-56,adidas Women's Eq19 Run Winter Shoe,$45.13,4.3,33
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Speedflow-4-Indoor-Soccer-Metallic/dp/B08S9FP124/ref=sr_1_57?keywords=adidas&qid=1652682777&sr=8-57,adidas Unisex-Child X Speedflow.4 Indoor Soccer Shoe,$57.60,4.7,57
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/Adidas-SP0006-Sunglasses-Lenses-Rectangular/dp/B087TRN1SF/ref=sr_1_58?keywords=adidas&qid=1652682777&sr=8-58,Adidas SP0006 01A Sunglasses Men's Shiny Black/Smoke Lenses Rectangular 57mm,$51.66,4.2,6
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Basic-Badge-Sport-XX-Large/dp/B07KSJPQRY/ref=sr_1_59?keywords=adidas&qid=1652682777&sr=8-59,adidas Men's Basic Badge Of Sport Tee,$33.73,4.6,"12,390"
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Essentials-3-Stripes-Regular-XX-Large/dp/B07XGKFSG6/ref=sr_1_60?keywords=adidas&qid=1652682777&sr=8-60,adidas Men's Essentials 3-Stripes Regular Tricot Pants,$65.75,4.5,88
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Womens-3-Stripes-Single-Jersey/dp/B0878X57W4/ref=sr_1_61?keywords=adidas&qid=1652682777&sr=8-61,adidas Women's Essentials Slim 3-Stripes Shorts,$25.00,4.4,227
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Standard-Aeroready-Designed-Shorts/dp/B08925DSWS/ref=sr_1_62?keywords=adidas&qid=1652682777&sr=8-62,adidas Men's AEROREADY Designed 2 Move Woven Sport Shorts,$21.38,3.8,21
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-3-Stripe-Socks-3-Pack-White/dp/B079D8FCZG/ref=sr_1_63?keywords=adidas&qid=1652682777&sr=8-63,adidas Men's 3-Stripe Crew Socks (3-Pair),,4.7,"2,265"
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/adidas-Track-Pants-Black-X-Large/dp/B087D7NGWP/ref=sr_1_64?keywords=adidas&qid=1652682777&sr=8-64,adidas Men's Tiro Track Pants,$36.42,4.7,"2,670"
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjU1NDE0MDQ2NTA5MjIwOjE2NTI2ODI3Nzc6c3BfbXRmOjIwMDAyNTY4Njg5NzY1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fadidas-Nebula-Sneaker-White-Signal%2Fdp%2FB07S58TXJN%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dadidas%26qid%3D1652682777%26sr%3D8-65-spons%26psc%3D1%26smid%3DA2ZRJVH8MWAGDQ,adidas Women's Nebula Zed I Sneaker,$32.99,5.0,5
https://www.amazon.com/s?k=adidas&page=2,2,adidas,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjU1NDE0MDQ2NTA5MjIwOjE2NTI2ODI3Nzc6c3BfbXRmOjIwMDA0Mjk4NTIwODQ5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fadidas-Boost-Trail-Running-Metallic%2Fdp%2FB08N5M2T72%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dadidas%26qid%3D1652682777%26sr%3D8-66-spons%26psc%3D1%26smid%3DA3TW1RL8HZHPMP,adidas Men's Solar Boost 3 Trail Running Shoe,$86.08,4.4,75
